1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.520465,0.485437,0.546125,0.628415,0.722795,0.838366,1.000000,1.000000,1.000000,1.000000
-0.399711,-0.369118,-0.319489,-0.268329,-0.208633,-0.142857,-0.064394,0.023256,0.134958,0.260618
