1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.457071,0.346939,0.342857,0.357582,0.389002,0.415730,0.447191,0.492340,0.523810,0.571429
-0.407407,-0.433962,-0.441648,-0.440409,-0.420271,-0.412527,-0.378531,-0.337500,-0.331148,-0.291667
