0.774807,0.782789,0.810782,0.834708,0.853873,0.870248,0.886481,0.895204,0.906628,0.919197
0.322097,0.344257,0.372644,0.404237,0.436888,0.462281,0.483096,0.507601,0.527782,0.551788
-0.369748,-0.347359,-0.316721,-0.293803,-0.260886,-0.240893,-0.215704,-0.187274,-0.158748,-0.137998
