0.794254,0.806726,0.833108,0.850949,0.872878,0.889569,0.898453,0.908652,0.920418,0.937713
0.346044,0.358876,0.394394,0.424123,0.454776,0.477817,0.499609,0.523328,0.542518,0.572099
-0.361194,-0.343066,-0.312217,-0.287480,-0.255086,-0.233844,-0.207468,-0.179365,-0.152774,-0.133519
