0.775325,0.782094,0.808838,0.832830,0.851387,0.868814,0.884848,0.892637,0.905699,0.918591
0.314490,0.334051,0.364033,0.395296,0.426630,0.451618,0.474701,0.498722,0.518938,0.542931
-0.394372,-0.376198,-0.344661,-0.320903,-0.287390,-0.267764,-0.242159,-0.214155,-0.187071,-0.165045
