1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.533040,0.473637,0.484182,0.513313,0.558393,0.592215,0.622788,0.673077,0.724368,0.767100
-0.285714,-0.285274,-0.266881,-0.235317,-0.192941,-0.155119,-0.120735,-0.068182,-0.020849,0.009050
