1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.555797,0.517007,0.542435,0.598901,0.626680,0.688889,0.722001,0.774942,0.838655,1.000000
-0.276984,-0.222222,-0.181208,-0.112567,-0.086903,-0.041667,0.000000,0.014493,0.075758,0.148000
