1.000000,0.884008,0.918012,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
0.376238,0.298335,0.333333,0.343750,0.386944,0.441949,0.463079,0.509565,0.554280,0.609838
-0.400000,-0.470588,-0.461690,-0.439362,-0.408633,-0.387618,-0.356057,-0.341615,-0.270386,-0.278539
